listing_id,id,date,reviewer_id,reviewer_name,comments,language
926151075715567943,1084694686075489702,2024-02-05,1301173,Danny,Sehr stilvoll und schön eingerichtete Wohnung. Sehr angenehme Kommunikation mit der Gastgeberin. Die Wohnung ist vergleichbar mit einem 5 Sterne Hotel in Berlin. Sehr zu empfehlen und gerne wieder.,de
922318805061403051,1066613458908583606,2024-01-11,466122689,David,"Ich fand es super! Zentral, sauber, sehr modern und schick. Ich war mehr als zufrieden!",de
926194459630545107,1063620145362739128,2024-01-07,516321035,Kaan,"Danke Martin! Sehr lässiger Gastgeber, der für alles eine passende Antwort hat. Gerne wieder.",de
926194459630545107,1092600613900119505,2024-02-16,471508681,Judith,"Gemütliche und sehr schöne  Wohnung, in einem eindrucksvollen  Haus umgeben von einem parkähnlichen Garten. Sehr ruhig gelegen. Prima Verkehrsanbindung zu Bus, S- Bahn oder U- Bahn. Die Wohnung ist <br/>sehr schön eingerichtet. Es ist alles da was man braucht und sogar noch ein bisschen mehr. Wir haben uns sehr wohl gefühlt in Martins und Christines Wohnung und können sie  absolut weiterempfehlen👍",de
926194459630545107,1110059157175298894,2024-03-11,22209477,Marlene,"Wir waren mit zwei Kindern (2 und 3 Jahre) für ein paar Tage in Berlin. Martins Wohnung war perfekt für uns, da die Kinder zwischendurch im großen Garten mit Sandkasten spielen konnten. Außerdem gibt es einen Park mit Spielplätzen ganz in der Nähe. Die Wohnung ist gut erreichbar, sehr schön und gut ausgestattet. Martin hat uns vorab viele hilfreiche Tipps gegeben und hat auf Anfragen immer sehr schnell reagiert.",de
922340799730126651,1086858286614346101,2024-02-08,70215058,Jörg,"War ein sehr guter Aufenthalt. Man hat Supermärkte Drogerie sehr schnell erreicht, als auch eine Bahn Station in der Nähe. Anna hat immer sehr schnell und total freundlich geschrieben.",de
926550612095718076,1083933551828764513,2024-02-04,72148183,Raisa,"Die Wohnung und die Lage sind top.  Wenn man mit dem Auto anreist, wäre es empfehlenswert sich gleich  um eine Parkmöglichkeit kümmern (z b. In der Nähe einen Parkplatz in der Tiefgarage vorab reservieren). Kosten: ca 25€/ Tag. Ansonsten ist die Unterkunft für 2 Erw und 2 Kinder völlig ausreichend. Danke!",de
926579466075303989,1114347642782959848,2024-03-17,251381200,Manuela,"Die Unterkunft ist einfach perfekt. Total ruhig gelegen, aber dennoch sind sämtliche Ausflugsziele von dort gut erreichbar. Bei Katja bleiben keine Wünsche offen. Sehr zu empfehlen! Wir kommen gerne wieder...",de
930336601213986128,1078930470976725221,2024-01-28,368597452,Cedric,Die Wohnung ist mit der Nähe zum Kotti sehr gut angebunden und mitten im bunten Treiben von Kreuzberg perfekt gelegen. Die Wohnung ist perfekt für zwei Paare geschnitten und auch die Kommunikation mit Tuncay hat einwandfrei  funktioniert. Er war sehr zuvorkommend und hat sogar darauf bestanden uns mit dem Gepäck zu helfen. Leider war im Wohnzimmer ein großer Schimmelfleck an der Decke und wir hatten das Wochenende über kein warmes Wasser.,de
930336601213986128,1105008875966304671,2024-03-04,56804464,Theresa,"Unsere Zeit in der Unterkunft war toll.<br/>Tuncay hat sofort auf alle Fragen reagiert und war super freundlich und zuvorkommend.<br/>Die Wohnung war groß und sauber. <br/>Alle grundlegenden Sachen, wie Kaffee, Handtücher, Spülmaschinentabs usw. waren vorhanden.<br/>In der Gegend ist man schnell am Kottbusser Tor und der Bus M 29 hält direkt um die Ecke. Supermärkte und Restaurants sind fußläufig erreichbar.",de
926881374434500035,1060010197383022457,2024-01-02,81763208,Issa,"Wir waren über Silvester in Berlin und haben für einen angemessenen Preis in Fietes Wohnung gehaust. Man hat sich ein wenig gefühlt, als ob man bei einem Kumpel zu besuch wäre, da die Wohnung sehr viel Persönlichkeit hat. Wir haben uns sehr gefühlt und können Fietes Unterkunft mehr als empfehlen.",de
926881374434500035,1073861613347201657,2024-01-21,201584765,Lea,"Super geräumige Wohnung, zentrale Lage, die man gut mit den öffis erreichen kann. Sehr gute Kommunikation mit dem Gastgeber, sehr zu empfehlen.",de
926881374434500035,1083937651728504863,2024-02-04,197237243,Fabian,"Die Unterkunft war für unseren Wochenendtrip perfekt, gut gelegen mit genug Platz und schön eingerichtet. Fiete war gut erreichbar, nett und sehr entgegenkommend. Alles in Allem empfehlenswert!",de
926881374434500035,1090525265541931696,2024-02-13,215796739,Hendrik,Immer wieder gern.,de
926881374434500035,1103577610661541327,2024-03-02,410460474,Claudia,Schöne Wohnung! Die Kommunikation mit Fiete war bestens! Die Kollegen haben sich sehr wohl gefühlt!,de
927191932137439622,1107921099719542230,2024-03-08,565292520,Daniela,"Die Wohnung ist für Alleinreisende ideal, zu Zweit wäre es mir etwas zu eng. Schlafcouch war bequem. Super zentral am Mehringdamm gelegen.",de
922577986444346265,1069412653548877217,2024-01-15,330418898,Christian,"Für uns (drei Personen) eine ideale Bleibe für ein langes Wochenende in Berlin. Schöne Aussicht über die Dächer hinweg. Bus, Bahn, Einkaufsmöglichkeiten in direkter Nähe. Erik war ein sehr netter Gastgeber - viele gute Tipps, antwortet prompt und kümmert sich sofort.",de
922577986444346265,1080392618397555810,2024-01-30,146769150,Pat,Wir waren 2 Wochen in der Wohnung und hatten eine tolle Zeit dort. Die Sonnenaufgänge beim Frühstück und die Sicht über Berlin waren eine wunderschöne Belohnung fürs Treppensteigen. Die zentrale Lage war sehr hilfreich für uns.,de
922577986444346265,1084021693276877573,2024-02-04,24861166,Jörg Thomas,"Uns gefiel alles für das lange Wochenende. Unkompliziert, gut gelegen, netter Kontakt - alles fein.",de
922577986444346265,1097735325678787079,2024-02-23,554906305,Teresa,"Die Kommunikation verlief einwandfrei, Erik ist super freundlich, der Check-In war sehr  intuitiv. Die Wohnung ist sehr hell, die Aussicht wirklich schön und U-Bahn ist keine 5 Minuten entfernt. Für drei Personen perfekt geeignet.",de
922577986444346265,1106416335693909107,2024-03-06,560649358,Jochen,Grund unseres Besuchs war der Besuch der ITB. <br/>Für unsere Zwecke bestens geeignet. Durch die gute Anbindung an die öffentlichen Verkehrsmittel haben wir die Messe schnell und unkompliziert erreicht.<br/>Das Auto kann man z.B. im nahegelegenen Parkhaus ( 7€ Tageshöchstsatz) sicher abstellen.<br/>Die Kommunikation lief stets schnell und auch proaktiv ab bzgl. Infos für den Check In usw.,de
927350610745978723,1081756184549468496,2024-02-01,137520115,Philipp,"einfacher check-in, komplikationslos, sauber.",de
927350610745978723,1104271504519236616,2024-03-03,564460746,Halina,"Perfekt für einen Ausflug nach Berlin, direkt in U-Bahn Nähe, Einkaufsmöglichkeiten direkt um die Ecke und ein Spielplatz auch um die Ecke 😁 Wir waren sehr zufrieden und würden die Unterkunft auf jeden Fall weiterempfehlen.",de
927549849154913970,1091155821444938340,2024-02-14,194260154,Marisa,"Kann ich nur empfehlen :) <br/>Das Zimmer war genau wie beschrieben und wie auf den Fotos. Alles sehr sauber. <br/>Die Lage war auch top. <br/>Mein Wunsch, ein Zimmer mit Balkon zu bekommen, wurde ebenfalls erwünscht.",de
930506346504115139,1097721033946369510,2024-02-23,472756598,Mia Luise,"Zu empfehlen! Robert ist super nett und flexibel. Die Wohnung wirklich schön und gemütlich. Kater Kilian ist die cherry on top. 🍒<br/>Danke, dass ich so spontan kommen konnte!",de
930506346504115139,1105719530162889556,2024-03-05,185532865,Jon,Perfekt für einen kurzen Berlin Besuch. Die Katze war besonders niedlich. Robert ist sehr nett und hat uns viele Tips gegeben. Wir kommen bestimmt noch einmal wieder,de
930506346504115139,1110099572016047256,2024-03-11,178384562,Pedro,Waren nur für eine Nacht da. Check in und Check out waren super unkompliziert und es hat für uns perfekt funktioniert. Robert war zu jeder Zeit schnell erreichbar und war sehr zuvorkommend :)<br/>Einziges Manko war die doch recht laute Bahn vor dem Zimmer. lärmempfindliche Leute müssten sich also auf jeden Fall ohropax oder ähnliches mitnehmen :),de
930506346504115139,1111560158315960471,2024-03-13,58731217,Annette,"Top Zimmer für einen kurzen Trip nach Berlin! Kommunikation mit Robert war einfach. Das Zimmer hat keine Vorhänge und liegt an den Bahnschienen, was für uns aber kein Problem war.",de
927558861611554340,1073776417057079179,2024-01-21,555203378,Peter,Top Lage <br/>Schönes Apparteme,de
930506346504115139,1114417066027660141,2024-03-17,549152599,Vivian,Es war sehr schön. :),de
928114741395000896,1102108792952180527,2024-02-29,158393817,Anas,"Super Lage. Saubere, moderne Wohnung. Optimal für die Reise mit der Familie oder Freunden.",de
928114741395000896,1106451947524483102,2024-03-06,78060010,Denis,Alles super.  Nur auf Anhieb etwas verwirrend den Eingang zu finden.,de
922893196670431337,1098438701561536143,2024-02-24,14853482,Nicole,"Wir haben uns hier superwohl gefühlt. Die Wohnung ist richtig schön, hat keinen unnötigen Schnickschnack, aber alles was man braucht.<br/>Die Lage ist perfekt und der Check in<br/>funktioniert, dank Schlüsselbox, unkompliziert.<br/>Denitsa war jeder Zeit erreichbar, supernett und hilfsbereit.<br/>Also wir kommen sehr, sehr gerne wieder!",de
930991535571741535,1094071758464234939,2024-02-18,541904588,Jasper,Der Aufenthalt bei Till hat unsere Erwartungen voll und ganz erfüllt! Eine sehr schön gepflegte und eingerichtete Wohnung in einer super Lage in Berlin.<br/>Auch die Kommunikation mit dem Gastgeber war in allen Belangen super. Immer wieder gerne :),de
930991535571741535,1108603680197117036,2024-03-09,272662960,Sidney,"Till war ein sehr netter Gastgeber und seine Unterkunft hat unsere Erwartungen in jeder Hinsicht erfüllt. Alles wichtige, wie Supermärkte, U-Bahn und Bushaltestellen, war in Fußnähe zu erreichen. Schöne Restaurants und Sehenswürdigkeiten waren auch nicht weit. Eine klare Empfehlung!",de
928290731641806731,1068770948487432551,2024-01-14,76611909,Bich,"Ich habe im Loft meinen Geburtstag gefeiert und bin rundum zufrieden. Die Ausstattung lies keine Wünsche offen. <br/>Sehr schönes Loft, ideal, um ein größeres Essen zu organisieren und gemeinsam zu kochen. Eine Vorab-Besichtigung war ebenfalls problemlos möglich. Im Großen und Ganzen vielen Dank für den schönen Tag!",de
931092431335227584,1093381878452335855,2024-02-17,494089177,Rahel,Gemütliche Unterkunft mit sehr guter Ausstattung.<br/>Sehr gute Verbindungsmöglichkeiten der ÖV.,de
928772491576618227,1060056819942033549,2024-01-02,338095643,Theresa,"Schönes Souterrain Appartement im Prenzlauer Berg, gut mit Öffis erreichbar und viel geboten in der Umgebung.<br/>Die modern eingerichtete Wohnung war sehr ordentlich, die Ausstattung vollständig und in einwandfreiem Zustand.<br/>Durch die angebrachten Zahlenschlösser hatte jede/r unserer Gruppe individuell Zugang zur Unterkunft und Probleme mit unauffindbaren Schlüsseln konnten erst gar nicht auftreten.<br/>Alles in allem ein rundes Gesamtpaket für junge und jung gebliebene Reisegruppen, wir würden jederzeit wieder kommen.",de
928772491576618227,1088307885593568914,2024-02-10,252725316,Paul,Super Unterkunft,de
928772491576618227,1114367116252590324,2024-03-17,96764770,Julia,Wir hatten einen sehr schönen Tag in Berlin und in der Wohnung.<br/>Es ist alles Top!!!! Wir waren zu viert aber man kann locker mit 6Erwachsen dort übernachten. Betten +Couch toll!! Riesiges Bad! Super Küche.<br/>Leider klappte die Anreise nicht. Der Schlüssel für die Haupttür des Hauses lag nicht an seiner beschrieben Stelle. Wir mussten bei einem Bewohner klingeln der sehr freundlich war. Polina wollte es nicht glauben das kein Schlüssel da ist. Dieses wurde mir erst nach senden eines Bildes geglaubt. Darauf kamen keine weiteren Nachrichten. Leider konnten wir also die Wohnung als Gruppe nicht mehr verlassen. Unser geplantes Event musste leider ausfallen 😔 Ich hätte erwartet das sich gekümmert wird!!!! Das ist ein großer Minuspunkt!!!!,de
922931356542641725,1062912386163273179,2024-01-06,410784289,Ellen,"Wir hatten einen kurzen aber erlebnisreichen Aufenthalt in Matthias Wohnung. <br/>Das rote Sofa ist super bequem und lädt nach einem langen Berlin Tag ein, kurz mal die Füße hoch zu legen.<br/>Die Wohngegend ist ruhig, die Öffi‘s gut zu erreichen. Wer  genügend Zeit mitbringt erreicht Berlin innerhalb von 30 Minuten.",de
922931356542641725,1105022918844081022,2024-03-04,427241158,Georg,"Eine wunderschöne ruhige Wohnung mit top Anbindung, das nächste Mal planen wir mehr Zeit ein :)",de
922931356542641725,1109366229734980174,2024-03-10,266270266,Bianca,Die Wohnung ist geräumig und gut zu erreichen. Für unseren Aufenthalt war sie gut geeignet.,de
928788602530364957,1099874403478473002,2024-02-26,32559959,Sascha,Super coole Wohnung! Sehr entspannt auch mit zwei Mädels. Es gibt alles was man braucht!,de
923062846482512377,1088350320380986539,2024-02-10,542405455,Philipp-Florens,"Ich habe insgesamt einen Monat bei Sophie verbracht und mich immer wie zu Hause gefühlt! Von der ersten Kontaktaufnahme an war Sophie immer sehr zuvorkommend, hat einen herzlich aufgenommen und wir haben uns oft über alles Mögliche ausgetauscht. Die Wohnung ist auch wirklich sehr schön & gemütlich, mit guter Anbindung an verschiedene Busse oder zu Fuß zum S-Bahnhof Sonnenallee. Ich freue mich schon wieder nach Berlin zu kommen und wieder hier zu sein zu dürfen! :)",de
923062846482512377,1099241861365484636,2024-02-25,11215440,Charlotte,"Also Sophias Wohnung ist wirklich ein Goldstück - sie ist mit so viel Liebe eingerichtet. Meine Schwester und ich haben uns sehr wohl gefühlt. Sophia ist zusätzlich äußerst zuvorkommend und freundlich.<br/>Wir sind sehr dankbar, dass wir in ihrer Wohnung schlafen durften.<br/>Liebe Grüße",de
928835405652949015,1112945154500667562,2024-03-15,178179832,Federico,Hassan ist ein sehr angenehmer Host.  Ich habe mich bei ihm super wohl gefühlt. Die Kommunikation lief reibungslos und das Zimmer ist genauso wie beschrieben. Gerne wieder.,de
931971305403805713,1065119368254284907,2024-01-09,44283105,Marco,Danke. Hat alles super funktioniert. Gern mal wieder. Perfekt für eine Übernachtung.,de
931971305403805713,1105761435756822506,2024-03-05,26452083,Anna,"Sehr kleines Zimmer, aber zum schlafen völlig ok.",de
932436654949469468,1091940616242140004,2024-02-15,93598974,Judith,"Jair ist ein perfekter Gastgeber. Er ist schnell erreichbar, flexibel und sehr freundlich. Wir fühlten uns in der wunderschönen Wohnung sehr wohl und empfehlen sie gerne weiter.",de
929010804770377239,1102137321546304670,2024-02-29,426306860,Florian,Sehr gut Unterkunft,de
929010804770377239,1106425639977831087,2024-03-06,268763255,Sofia,"Alles super. Check in war einfach. <br/>Das einzige Manko, es gab kein Fenster was man hätte zum lüften öffnen können. <br/>Ruhige Lage.",de
932601754501297949,1069525957904498790,2024-01-15,11955054,Pia,"Brice ist ein sehr sympathischer Gastgeber. Wir haben uns sehr wohl gefühlt,in der Wohnung hat es an nichts gefehlt. Die Lage war perfekt für uns. Sie liegt im 5.Stock eines Hinterhauses,man braucht also ein wenig Kondition:) dafür ist es super ruhig! Vielen Dank!",de
932601754501297949,1109310235567520867,2024-03-10,437404546,Ulrike,"Wir hatten ein tolles langes Wochenende. Mittendrin im lebendigen Stadtteil und trotzdem eine ruhige Wohlfühlzone. Es hat an absolut nichts gefehlt und die Wohnung ist noch viel schöner und gemütlicher als es die Fotos ohnehin schon wiedergeben. Vielen Dank, dass wir Gast sein durften!",de
923782569522992566,1086817736056874850,2024-02-08,147963140,Paul,"Marianne ist eine sehr nette Gastgeberin. Wir wurden zu später Stunde trotz Verspätung sehr herzlich empfangen. Die Wohnung liegt sehr schön und ruhig in einem Wohngebiet (weit) abseits vom Zentrum. Die U-Bahn ist aber gut zu erreichen und Tag und Nacht nutzbar. Auch zwei große Supermärkte sind in der Nähe und fußläufig. Bei unserer Ankunft war es etwas kalt in der Wohnung, aber auf unsere Nachfrage hat Marianne sofort reagiert. Insgesamt sehr zu empfehlen, wenn man nicht in der City wohnen möchte.  Ein kleines Highlight: Der abendliche Empfang mit einer Kerze in der Laterne am Wohnungseingang :-)",de
923782569522992566,1094837067889202042,2024-02-19,321763049,Melina-Carolin,"Absolutes Goldstück!! Vielen Dank für die tolle Unterkunft und vielen Dank an Marianne. Wir wurden herzlichst empfangen. Die Unterkunft war blitzeblank sauber und noch größer, als es auf den Fotos wirkt. Wir haben tatsächlich besser geschlafen als Zuhause! Wow! Das Bett ist total gemütlich und die großen Fenster mit Ausblick ins Grüne runden das Feeling ab. Morgens weckten uns die zwitschernden Vögel, traumhaft. Wir waren im verregneten Februar zu Besuch. Im Sommer bestimmt noch schöner! Es grenzt direkt ein weitläufiger Park an das Grundstück. Wir kommen gerne wieder!",de
923782569522992566,1107831225671024000,2024-03-08,37995153,Kathrin,"Marianne ist eine ganz tolle Gastgeberin. Die Kommunikation hat reibungslos funktioniert, die Infos waren alle sehr detailliert und sehr hilfreich. Die Unterkunft ist gemütlich, sehr sauber, man hat alles, was man braucht. Ich bin mit meinem kleinen Sohn angereist. Marianne hat extra ein Kinderbett ins Zimmer gestellt, darüber hinaus ein Stühlchen und Spielzeug - da haben wir uns sehr drüber gefreut. Bei Ankunft hat uns Marianne direkt empfangen und uns alles erklärt. Da wir von einem Streik der Bahn betroffen waren, konnten wir problemlos eine Nacht verlängern. Wer Restaurants und Cafes in unmittelbarer Nähe braucht, ist hier falsch. Das Apartment liegt in wunderschöner Natur, Einkaufsmöglichkeiten sowie die U-Bahn ins Zentrum sind aber in wenigen Minuten erreichbar, so dass man dann schnell alles hat, was man darüber hinaus noch braucht. Ich kann die Unterkunft nur empfehlen und würde jederzeit wieder kommen.",de
932678944005723308,1077474143379003093,2024-01-26,547035548,Marlis,"Nette und professionelle Begrüßung. Die Wohnung ist sauber und ruhig und für einen Berlin Besuch perfekt gelegen: ruhige Gegend, fußläufige Einkaufsmöglichkeiten und Lokale, gute Anbindung mit öffentlichen Verkehrsmitteln,  schnell am Hauptbahnhof, 10 Minuten fußläufig zur Spree. Gute Empfehlung, gerne wieder.",de
932678944005723308,1089800655962926501,2024-02-12,4697747,Maja,"Die Wohnung ist wunderschön eingerichtet, für alle Annehmlichkeiten ist gesorgt ( Frühstückskaffee und Tee, Ladekabel..., der kleine Beamer super Idee...). Ganz tolle Atmosphäre . Für uns leider nicht im richtigen Stadtteil, mussten jeden Tag viel fahren. Ansonsten sehr zu empfehlen",de
932697094466513351,1060019462867910493,2024-01-02,186569077,Ines,"Wir haben uns in Inga’s Wohnung pberaus wohlgefühlt! Das Appartment ist größer als es auf den Fotos wirkt, sehr sauber und in einer ruhigen Lage gelegen. Inga war eine tolle Gastgeberin (schnelle Antworten, einfacher Check-in/out) und wir können die Unterkunft nur empfehlen!",de
929013826831725263,1073112937146409690,2024-01-20,504316822,Doreen,"Waren schon zum zweiten Mal hier, gern wieder das nächste Mal",de
933151319571395755,1083182722514023104,2024-02-03,310931881,Nelson,Smart TV ist so ziemlich zu nichts zu gebrauchen,de
933151319571395755,1087583982391363143,2024-02-09,457225314,Monique,"Super freundlich, schöne Gegend und mega Zimmer. Gerne wieder :)",de
933151319571395755,1089014166586475714,2024-02-11,555750598,Hannah,"Sehr freundliches, kompetentes und vorallem Ruhe ausstrahlendes Personal. Meine Tochter und ich haben uns sehr wohl gefühlt.",de
933151319571395755,1089036867951502847,2024-02-11,241278167,Selma,Sehr spontan gebucht (am selben Tag) und alles hat super geklappt! Sag alles super aus. Kommen sehr gerne wieder.,de
933151319571395755,1089089012583791552,2024-02-11,561142794,Hatice,"Bevor wir ankamen waren wir etwas skeptisch, weil wir nicht wussten was auf uns zukommt, aber sobald wir das Zimmer betreten haben, haben wir uns wie zu Hause gefühlt…<br/>Ich konnte Nena bei jeder Frage, die ich hatte, erreichen und sie kam mir sehr positiv entgegen.<br/>Alles sah genau so aus wie auf den Bildern und war sehr gemütlich.<br/>War die beste Nacht, die ich mit meinem Mann woanders verbringen durfte.<br/>Ich danke Ihnen und freue mich schon auf das nächste mal :)",de
933151319571395755,1089763300094716300,2024-02-12,447378796,Daniel,"zunächst bekamen wir ein Zimmer ohne Esstisch. <br/>Als ich darauf hinwies, dass ein Esstisch ersten auf den Fotos und zweitens aufgelistet ist, bekamen wir sofort ein anderes Zimmer zugewiesen, welches der Beschreibung entsprach.",de
933151319571395755,1091182962787740600,2024-02-14,234587137,Michael,Super Unterkunft am Rande von Berlin. Parksituation eher schwierig aber es ist halt eine Großstadt und am Ende musste man eben 2 Straßen laufen.  Kann diese Unterkunft nur empfehlen - 5*****,de
933151319571395755,1094135706632056694,2024-02-18,503286331,Jessica,"Die Unterkunft war toll! <br/>Alles da, was man benötigt. Sehr freundlichen Gegenüber Hunden, unten in der Unterkunft ist ein Café, wo auch Hunde rein dürfen. <br/>Freundliche Mitarbeiter und tolle Kommunikation.",de
933151319571395755,1094163420742722792,2024-02-18,509619581,Sascha,Rundum zufrieden.,de
933151319571395755,1094880624428406436,2024-02-19,551815179,Luis,"Sehr schöne und saubere Unterkunft mit super Ausstattung.<br/>Schnelle und regelmäßige Verkehrsanbindung an alle Bereiche Berlins.<br/>Gemütliches Appartement, klare Empfehlung!!!",de
933151319571395755,1096250103026512920,2024-02-21,531017934,Finn,Sehr schönes Zimmer mit eigenem kleinem Balkon.,de
933151319571395755,1104218163049820853,2024-03-03,486953088,Julia,Sehr nettes und freundliches Personal. Haben uns schon von der Straße aus gesehen und direkt Reingewunken. Die Zimmer waren sehr sauber und hübsch eingerichtet. Erst hatten wir ein sehr kleines Zimmer ohne Tisch wie auf den Bildern. Haben dann aber einfach ein neues bekommen. Das war sehr nett. Auch unten direkt im selben Gebäude gibt es ein sehr süßes Kaffee. Ansonsten ist Edeka auch direkt gegenüber. Wir würden die Unterkunft für Berlin immer wieder wählen!,de
933151319571395755,1104238809082638487,2024-03-03,180159466,Rebecca,Schöne und saubere Unterkunft! Kann ich nur empfehlen. Wir waren sehr zufrieden.,de
933151319571395755,1104267748102915723,2024-03-03,491131963,Senad,"Ich war gerade mit meiner Freundin für ein Konzert in Berlin. Die Unterkunft war sehr angenehm, sauber und großzügig. Ich kann es jedem weiter empfehlen und das Frühstück war MEGA! <br/>Danke für eure Arbeit! Wir kommen gerne wieder!",de
933151319571395755,1104269445397032415,2024-03-03,409914193,Lars,"Alles sehr sauber. Belebte Umgebung, gut angebunden und alles in der Nähe was man braucht. Personal vor Ort sehr freundlich.",de
933151319571395755,1109270860136822029,2024-03-10,208229183,Vivien,Im Haus war ein tolles Café und die Wohnung war super ☺️<br/>Das Essen im Café war neben der Wohnung unser Highlight ☺️,de
933151319571395755,1109374048780077925,2024-03-10,237834821,Marcel,"Nettes Zimmer, etwas kleiner als auf den Bildern ersichtlich. Leicht staubig, dazu hätte man auf dem Balkon in ein anderes Zimmer laufen können. Zudem noch einzelne Bauarbeiten im Gange.",de
929013826831725263,1104938553673218084,2024-03-04,11474596,Anne,"Die Wohnung war super, sauber, zentral und im schönen Prenzlauer Berg Viertel. Polina war immer schnell erreichbar und half uns bei allen Anliegen. Wir kommen gern wieder! Vielen Dank!",de
937547715189027361,1073759799909672464,2024-01-21,553623104,Kai,"Wir waren sehr zufrieden mit der Unterkunft! Wenn wir wieder nach Berlin wollen, dann versuchen wir die Wohnung wieder zu bekommen.",de
929013826831725263,1118012438683726666,2024-03-22,35467531,Claudia,"Leider war die Wohnung sehr dunkel weitgehend ohne Fenster . Halt halb im Keller , dadurch sehr viele led Lampen die nicht dimmbar waren und eine ungemütliche Atmosphäre geschaffen haben , keine Schränke vorhanden . Internet mit tv ohne Funktion . Wenn man viel unterwegs ist und dort nicht viel verweilen möchte ist die Wohnung okay",de
937557263289597139,1081074061398321807,2024-01-31,107474848,Eileen,Till war sehr zuvorkommend und freundlich. Die Wohnung ist sehr hell und sauber und wir hatten es durch die zentrale Lage sehr einfach die Stadt besichtigen. <br/>Die Ausstattung ist wie auf den Bildern und wir haben uns sehr wohlgefühlt.,de
937557263289597139,1096312113249920706,2024-02-21,464410377,Nico,Sehr schöne Wohnung im Herzen Berlins. Würden jederzeit wieder kommen,de
937557263289597139,1113703323687994404,2024-03-16,37232619,Lena,"Schöne Unterkunft, nette& einfache Kommunikation, zentrale Lage. Wir kommen gerne wieder:)",de
929388303334884081,1094797053567972906,2024-02-19,17239687,Annette,"saubere und ordentliche Unterkunft,  bett sehr bequem,  jedoch deutlich kleiner als gedacht,  sehr unpersönlich in grossem komplex, leider direkt an einer Hauptstraße und dadurch sehr laut.<br/>Für ein paar Nächte aber völlig ausreichend und das Personal war sehr bemüht",de
938188669139559360,1068758939190463884,2024-01-14,326988782,Wiebke,Schöne Wohnung.,de
938188669139559360,1084010083123343626,2024-02-04,438775458,Sascha,Wir waren sehr zufrieden und hatten einen schönen Aufenthalt<br/>gerne wieder,de
933782229181313009,1080398700185922825,2024-01-30,406524343,Peter,"Super Küche + Ausstattung, saubere Zimmer,  Gute Anbindung zur U-bahn und freundliche Kommunikation mit Gastgeber. Alles perfekt",de
929438265218181723,1073768372851165809,2024-01-21,234379790,Babette,"Der Kontakt war super nett und die Wohnung genauso, wie auf den Foto's zu sehen, eingerichtet. Alles vorhanden was man braucht. Parkplätze sind schwer zu bekommen, was aber nicht ungewöhnlich in einem Wohngebiet in einer Großstadt ist. Für mich persönlich waren die Fenster gewöhnungsbedürftig. Das man diese in den Schlafräumen nicht öffnen/schliessen kann fand ich persönlich nicht so gut. Die Gegend ist gut gelegen, Restarants und Supermärkte fußläufig zu erreichen.",de
929438265218181723,1084638333817942778,2024-02-05,513629414,Florian,"Die Wohnung ist wie auf den Fotos schön eingerichtet & hat eine gute Lage für einen angenehmen City Trip. Die nahe S-Bahn (ca 600 Meter) & der REWE um die Ecke sind wirklich praktisch. CheckIn & CheckOut sowie Kommunikation waren sehr angenehm. Wie bereits von einer anderen Userin in einem Kommentar erwähnt fanden wir es ebenfalls nicht optimal, dass sich das Fenster in """"Schlafzimmer 1""""  nicht ganz schließen lässt. Im Winter zieht in diesem Zimmer Kälte/Lärm rein (wir waren nur 2 Personen & verwendeten diesen Raum daher nicht), sollte hinsichtlich größere Reisegruppen aber repariert werden. Die Ausstattung ist solide, wir hatten alles was wir benötigten, besonders die vorhandenen Spülmaschine, Kühlschrank & Waschmaschine sind positiv hervorzuheben. Alles in allem können wir die Wohnung & das Preis-Leistung Verhältnis empfehlen.",de
929438265218181723,1099216299392927156,2024-02-25,259710797,Constanze,"Die Unterkunft ist in einem schönen Altbau und hat auch dieses besondere Flair. Es ist schlicht, aber angenehm mit Ikea ausgestattet und sieht exakt so aus wie auf den Bildern. Das Bad ist groß, jedoch ohne Fenster und Lüftung. <br/>Darauf sollte man sich einstellen: Die Fenster lassen zwar Tageslicht rein, sind aber wegen EG-Wohnung komplett mit Sichtschutz beklebt, so dass man nicht nach draußen schauen kann. In den Schlafzimmern und im Bad kann nicht gelüftet werden.",de
929469241017911671,1078846495612279187,2024-01-28,161469516,Leoni,"Gute Lage, alles sehr sauber und neu. Freundliche Kommunikation.",de
938354922276766890,1094104380823189314,2024-02-18,166934449,Vivien,"Bjarne ist ein klasse Gastgeber. Sehr freundlich und zuvorkommend. Seine Wohnung ist ein Traum: hell, großzügig, stilvoll eingerichtet, sehr clean und sauber und in top Lage. Morgens weckt einen die Sonne, am Abend kann man den Balkon genießen. Alles war außerdem sehr liebevoll für uns vorbereitet. Mitten in Berlin, aber ist es unglaublich ruhig in der Wohnung.<br/>Vielen Dank, dass wir hier sein durften. Wir haben es sehr genossen.",de
929504337506547670,1074544385725495333,2024-01-22,137422528,Laura,"wir waren begeistert, haben uns willkommen und wohl gefühlt, stilvoll eingerichtet, schöne Atmosphäre, komme bestimmt gern wieder",de
929504337506547670,1089015184178400890,2024-02-11,234697087,Mona,"war perfekt- so angenehm, zentral und fühlt sich an wie Zuhause!",de
929504337506547670,1094869655158470762,2024-02-19,27582362,Wolfgang,Tolle Wohnung. Alles funktionierte tadellos.,de
